millis,T_SHT40,RH_SHT40,CO2_SCD30,T_SCD30,RH_SCD30
98798980,24.05,38.14,209.00,26.61,32.28
98829028,24.04,38.44,207.00,26.64,32.36
98859075,24.03,38.37,207.00,26.64,32.46
98889123,24.05,38.34,205.00,26.62,32.35
98919173,24.03,38.14,206.00,26.62,32.40
98949220,24.06,37.72,205.00,26.61,32.18
98979271,24.07,37.84,205.00,26.64,32.15
99009318,24.05,37.98,203.00,26.62,32.17
99039367,24.05,38.08,202.00,26.64,32.24
99069414,24.04,38.19,202.00,26.64,32.27
99099462,24.06,38.15,203.00,26.64,32.37
99129509,24.04,38.19,204.00,26.64,32.40
99159558,24.07,37.89,204.00,26.62,32.23
99189606,24.09,37.84,203.00,26.64,32.17
99219654,24.07,38.02,202.00,26.62,32.20
99249703,24.10,37.72,202.00,26.64,32.07
99279752,24.11,37.76,203.00,26.64,32.06
99309800,24.10,37.83,203.00,26.67,32.12
99339848,24.15,37.42,203.00,26.68,32.00
99369899,24.16,37.31,203.00,26.64,31.88
99399946,24.16,37.37,200.00,26.67,31.93
99429994,24.21,37.13,200.00,26.67,31.81
99460041,24.22,36.88,200.00,26.67,31.72
99490089,24.19,37.48,199.00,26.67,31.75
99520138,24.15,37.69,200.00,26.67,31.99
99550186,24.14,38.34,200.00,26.68,32.29
99580233,24.11,38.75,200.00,26.69,32.55
99610281,24.10,38.18,201.00,26.68,32.36
99640329,24.10,38.07,201.00,26.69,32.25
99670377,24.10,38.10,201.00,26.68,32.10
99700424,24.17,37.79,200.00,26.68,32.06
99730476,24.15,38.24,201.00,26.69,32.32
99760523,24.17,37.79,203.00,26.69,32.15
99790571,24.15,38.64,204.00,26.69,32.35
99820618,24.10,39.04,205.00,26.71,32.53
99850668,24.08,38.32,208.00,26.69,32.52
99880715,24.11,38.85,208.00,26.69,32.45
99910763,24.08,38.62,209.00,26.72,32.41
99940811,24.08,37.97,208.00,26.71,32.23
99970859,24.08,38.58,208.00,26.72,32.46
100000907,24.03,38.91,208.00,26.72,32.63
100030954,24.06,38.17,207.00,26.71,32.49
100061004,24.05,38.67,206.00,26.69,32.57
100091053,24.05,38.32,205.00,26.72,32.38
100121104,24.06,38.96,205.00,26.69,32.57
100151151,24.10,38.58,205.00,26.72,32.51
100181199,24.12,38.76,204.00,26.72,32.67
100211248,24.12,39.14,202.00,26.72,32.75
100241296,24.17,38.88,202.00,26.74,32.70
100271343,24.14,39.41,200.00,26.72,32.92
100301391,24.12,39.51,201.00,26.74,33.08
100331440,24.15,39.33,202.00,26.74,33.11
100361488,24.15,40.16,202.00,26.74,33.29
100391535,24.12,39.91,202.00,26.75,33.42
100421583,24.11,39.72,205.00,26.74,33.28
100451632,24.16,39.42,204.00,26.74,33.21
100481682,24.16,39.90,203.00,26.77,33.38
100511730,24.18,39.47,201.00,26.77,33.25
100541777,24.16,39.82,200.00,26.77,33.29
100571826,24.15,40.12,198.00,26.78,33.55
100601874,24.17,39.62,198.00,26.77,33.48
100631922,24.20,39.73,198.00,26.77,33.38
100661969,24.16,40.20,197.00,26.77,33.60
100692018,24.14,40.29,198.00,26.77,33.76
100722066,24.18,40.23,200.00,26.79,33.67
100752114,24.20,40.31,200.00,26.79,33.77
100782161,24.20,40.40,199.00,26.78,33.89
100812210,24.24,40.61,198.00,26.79,34.00
100842260,24.28,40.55,200.00,26.79,34.03
100872310,24.31,40.63,199.00,26.79,34.10
100902358,24.35,41.04,197.00,26.81,34.33
100932406,24.38,41.14,197.00,26.82,34.54
100962454,24.34,41.17,197.00,26.84,34.49
100992502,24.36,41.28,195.00,26.82,34.61
101022550,24.34,41.52,195.00,26.82,34.67
101052598,24.33,41.83,195.00,26.85,34.86
101082645,24.33,41.82,195.00,26.84,34.93
101112693,24.31,41.83,196.00,26.84,34.98
101142740,24.32,42.30,196.00,26.84,35.10
101172789,24.34,42.62,198.00,26.85,35.33
101202840,24.39,42.96,196.00,26.85,35.65
101232887,24.36,42.90,196.00,26.89,35.71
101262936,24.34,42.92,195.00,26.85,35.68
101292984,24.31,42.69,194.00,26.89,35.49
101323032,24.27,42.84,195.00,26.86,35.61
101353079,24.32,44.13,196.00,26.91,36.24
101383128,24.34,44.18,198.00,26.89,36.43
101413175,24.36,44.11,198.00,26.91,36.33
101443223,24.42,44.60,198.00,26.92,36.77
101473270,24.38,43.74,197.00,26.91,36.58
101503319,24.40,44.54,198.00,26.89,36.75
101533367,24.37,44.02,199.00,26.91,36.72
101563415,24.31,44.15,199.00,26.92,36.52
101593464,24.29,44.25,199.00,26.94,36.71
101623514,24.28,44.47,200.00,26.91,36.80
101653561,24.26,44.47,200.00,26.91,36.70
101683611,24.23,44.67,202.00,26.92,36.84
101713659,24.25,44.76,201.00,26.95,36.85
101743708,24.25,45.10,200.00,26.94,37.02
101773755,24.25,44.83,201.00,26.94,36.86
101803804,24.27,45.49,200.00,26.94,37.32
101833851,24.28,45.12,199.00,26.95,37.29
101863900,24.30,45.92,199.00,26.96,37.41
101893948,24.37,46.82,198.00,26.96,38.23
101923995,24.33,46.61,196.00,26.94,38.03
101954046,24.41,47.14,193.00,26.96,38.61
101984094,24.45,47.10,193.00,26.95,38.66
102014142,24.42,47.02,191.00,26.95,38.76
102044190,24.39,46.97,189.00,26.95,38.70
102074238,24.40,47.20,188.00,26.96,38.80
102104286,24.43,47.54,188.00,26.98,39.01
102134334,24.46,47.24,192.00,26.96,39.05
102164382,24.43,47.52,192.00,26.99,39.13
102194430,24.48,47.54,192.00,26.99,39.30
102224478,24.49,47.44,191.00,26.99,39.22
102254527,24.50,47.54,188.00,26.99,39.29
102284574,24.45,47.60,187.00,27.01,39.32
102314626,24.44,47.54,187.00,27.03,39.19
102344673,24.43,47.68,189.00,27.01,39.37
102374721,24.41,47.58,190.00,27.02,39.34
102404768,24.41,47.85,192.00,27.02,39.51
102434817,24.43,47.64,192.00,27.01,39.47
102464865,24.43,47.76,193.00,27.02,39.51
102494915,24.44,47.85,194.00,27.02,39.58
102524963,24.43,47.86,194.00,27.02,39.45
102555011,24.43,47.20,195.00,27.05,39.28
102585060,24.42,47.46,197.00,27.05,39.28
102615107,24.46,48.44,196.00,27.03,39.84
102645155,24.46,48.30,194.00,27.03,39.87
102675206,24.45,48.32,193.00,27.06,39.92
102705254,24.42,48.43,191.00,27.06,39.95
102735302,24.46,48.54,192.00,27.06,40.09
102765350,24.49,48.52,191.00,27.06,40.14
102795398,24.48,48.49,191.00,27.07,40.13
102825446,24.51,48.56,191.00,27.07,40.22
102855493,24.45,47.58,193.00,27.09,39.90
102885541,24.46,48.43,194.00,27.07,39.92
102915590,24.46,48.43,194.00,27.10,40.25
102945638,24.41,48.38,193.00,27.10,40.16
102975685,24.38,48.73,194.00,27.07,40.12
103005733,24.38,48.71,195.00,27.09,40.12
103035784,24.41,48.79,195.00,27.09,40.30
103065832,24.43,48.82,195.00,27.09,40.35
103095880,24.48,49.32,195.00,27.12,40.52
103125928,24.45,48.78,194.00,27.09,40.56
103155976,24.49,49.62,194.00,27.09,40.74
103186025,24.50,49.24,195.00,27.10,40.81
103216073,24.51,49.53,195.00,27.10,40.93
103246120,24.51,49.07,195.00,27.12,40.82
103276169,24.48,49.37,196.00,27.10,40.76
103306218,24.47,49.30,196.00,27.15,40.91
103336267,24.57,49.85,196.00,27.13,41.02
103366315,24.53,48.59,238.00,27.13,40.81
103396363,24.59,50.01,236.00,27.13,40.82
103426413,24.70,49.46,251.00,27.13,41.07
103456461,24.76,50.34,294.00,27.16,41.09
103486510,24.82,49.71,354.00,27.16,41.09
103516558,24.75,49.35,338.00,27.17,40.82
103546605,24.73,49.64,320.00,27.19,41.06
103576653,24.67,49.70,309.00,27.19,40.91
103606702,24.65,49.80,302.00,27.22,41.03
103636750,24.62,50.21,304.00,27.20,40.99
103666797,24.60,50.08,307.00,27.22,41.23
103696845,24.67,50.72,315.00,27.22,41.82
103726894,24.66,50.25,348.00,27.22,41.72
103756942,24.65,50.51,346.00,27.23,41.85
103786992,24.62,50.59,343.00,27.24,41.79
103817040,24.67,50.70,339.00,27.24,42.05
103847088,24.72,50.60,333.00,27.23,42.10
103877135,24.74,50.71,326.00,27.26,42.22
103907183,24.75,50.62,314.00,27.27,42.18
103937230,24.78,50.63,303.00,27.27,42.26
103967279,24.75,50.67,301.00,27.26,42.21
103997327,24.70,50.67,296.00,27.27,42.18
104027375,24.73,50.72,292.00,27.29,42.24
104057422,24.72,50.91,291.00,27.29,42.33
104087471,24.74,50.83,284.00,27.27,42.34
104117520,24.71,50.85,279.00,27.26,42.31
104147579,24.75,51.09,278.00,27.30,42.55
104177627,24.74,50.86,274.00,27.32,42.54
104207675,24.73,50.84,271.00,27.29,42.36
104237722,24.75,51.53,267.00,27.30,42.76
104267770,24.78,51.55,266.00,27.30,42.90
104297818,24.81,51.82,265.00,27.30,43.10
104327866,24.83,51.67,264.00,27.34,43.14
104357914,24.83,51.64,262.00,27.30,43.16
104387962,24.85,51.63,259.00,27.30,43.20
104418010,24.85,51.82,258.00,27.34,43.21
104448058,24.84,51.88,258.00,27.34,43.33
104478105,24.82,51.68,260.00,27.33,43.22
104508156,24.82,51.73,261.00,27.36,43.29
104538204,24.79,51.66,261.00,27.36,43.25
104568253,24.78,51.66,262.00,27.36,43.19
104598300,24.81,51.75,262.00,27.37,43.26
104628348,24.82,51.69,259.00,27.37,43.26
104658396,24.81,51.56,258.00,27.36,43.21
104688444,24.82,51.51,256.00,27.36,43.17
104718492,24.80,51.10,252.00,27.37,43.01
104748539,24.82,51.14,249.00,27.37,42.96
104778588,24.80,51.16,246.00,27.36,42.94
104808636,24.80,50.93,243.00,27.36,42.85
104838684,24.77,50.98,240.00,27.37,42.77
104868734,24.74,50.97,238.00,27.39,42.76
104898785,24.69,51.04,235.00,27.36,42.71
104928832,24.69,51.06,233.00,27.37,42.70
104958881,24.64,51.01,231.00,27.36,42.63
104988929,24.66,50.87,229.00,27.37,42.62
105018977,24.62,51.11,228.00,27.37,42.61
105049024,24.62,50.98,227.00,27.39,42.57
105079073,24.63,50.89,228.00,27.37,42.58
105109121,24.67,50.86,227.00,27.34,42.52
105139169,24.72,50.73,224.00,27.37,42.49
105169216,24.75,50.63,222.00,27.37,42.55
105199264,24.73,50.55,220.00,27.37,42.49
105229315,24.78,50.41,215.00,27.39,42.40
105259363,24.74,50.53,212.00,27.34,42.40
105289411,24.76,50.50,211.00,27.39,42.43
105319459,24.70,50.61,211.00,27.37,42.44
105349508,24.68,50.55,209.00,27.36,42.44
105379555,24.67,50.60,210.00,27.37,42.40
105409603,24.70,50.41,210.00,27.37,42.38
105439651,24.69,50.61,210.00,27.37,42.34
105469700,24.70,50.20,209.00,27.39,42.25
105499747,24.74,50.02,208.00,27.39,42.07
105529795,24.73,49.97,204.00,27.40,42.04
105559843,24.72,50.09,206.00,27.39,42.07
105589892,24.69,50.12,205.00,27.42,42.09
105619942,24.72,49.99,204.00,27.39,42.08
105649990,24.73,49.91,206.00,27.42,41.93
105680037,24.71,50.03,206.00,27.42,42.14
105710088,24.77,48.98,206.00,27.42,41.57
105740136,24.81,49.14,206.00,27.39,41.57
105770184,24.81,49.22,204.00,27.40,41.60
105800231,24.84,48.68,202.00,27.42,41.46
105830280,24.88,48.22,200.00,27.42,41.16
105860328,24.88,48.34,198.00,27.39,41.10
105890376,24.85,48.96,198.00,27.43,41.35
105920427,24.84,48.74,197.00,27.43,41.25
105950474,24.83,48.65,197.00,27.43,41.21
105980525,24.85,48.19,196.00,27.39,41.10
106010572,24.86,47.69,197.00,27.43,40.70
106040621,24.85,47.89,196.00,27.39,40.74
106070669,24.84,48.36,196.00,27.43,40.66
106100717,24.82,48.29,199.00,27.43,40.82
106130764,24.81,48.38,202.00,27.43,40.87
106160813,24.83,48.16,203.00,27.42,40.78
106190860,24.80,48.47,205.00,27.40,40.79
106220909,24.77,48.54,206.00,27.43,40.88
106250956,24.75,48.72,209.00,27.43,40.86
106281005,24.75,48.94,214.00,27.43,41.03
106311052,24.74,48.99,220.00,27.43,41.04
106341103,24.75,48.61,227.00,27.44,40.91
106371151,24.73,49.29,228.00,27.43,40.96
106401200,24.73,48.39,227.00,27.46,40.78
106431247,24.75,48.28,226.00,27.46,40.68
106461295,24.72,48.27,225.00,27.43,40.70
106491343,24.82,46.82,222.00,27.46,40.14
106521393,24.86,46.89,217.00,27.44,39.94
106551441,24.86,47.12,213.00,27.46,40.08
106581489,24.89,46.26,209.00,27.46,39.69
106611536,24.91,46.16,205.00,27.47,39.49
106641585,24.90,46.34,203.00,27.46,39.52
106671633,24.87,47.73,201.00,27.46,40.14
106701683,24.87,45.94,202.00,27.46,39.39
106731731,24.88,46.34,200.00,27.46,39.44
106761779,24.89,46.12,199.00,27.46,39.38
106791827,24.89,45.83,200.00,27.44,39.15
106821875,24.91,45.64,202.00,27.46,39.13
106851923,24.87,45.88,205.00,27.44,39.04
106881971,24.90,46.47,205.00,27.47,39.34
106912019,24.90,46.60,207.00,27.47,39.47
106942066,24.84,46.95,211.00,27.50,39.69
106972114,24.81,47.08,215.00,27.47,39.65
107002162,24.82,47.01,218.00,27.47,39.69
107032210,24.81,47.09,221.00,27.46,39.60
107062260,24.79,47.19,222.00,27.47,39.66
107092308,24.79,46.97,225.00,27.49,39.60
107122357,24.86,46.66,227.00,27.50,39.46
107152405,24.86,46.81,228.00,27.50,39.54
107182452,24.93,46.24,229.00,27.52,39.36
107212500,24.90,46.36,231.00,27.50,39.29
107242548,24.89,46.41,232.00,27.50,39.27
107272596,24.87,46.26,232.00,27.52,39.16
107302643,24.84,46.53,235.00,27.53,39.28
107332694,24.86,46.08,237.00,27.52,39.15
107362742,24.86,46.08,238.00,27.53,38.99
107392789,24.86,45.90,240.00,27.54,38.94
107422837,24.87,46.03,241.00,27.52,38.97
107452888,24.86,46.15,241.00,27.53,38.97
107482936,24.91,45.59,240.00,27.54,38.83
107512983,24.86,45.82,239.00,27.56,38.79
107543031,24.83,45.76,238.00,27.56,38.71
107573080,24.80,46.05,236.00,27.56,38.78
107603128,24.82,45.66,236.00,27.56,38.63
107633175,24.85,45.49,235.00,27.52,38.50
107663224,24.85,45.60,234.00,27.52,38.55
107693272,24.89,45.51,235.00,27.52,38.51
107723320,24.91,45.39,236.00,27.56,38.50
107753368,24.90,45.41,235.00,27.54,38.49
107783416,24.88,45.52,233.00,27.56,38.50
107813467,24.86,45.51,233.00,27.54,38.54
107843515,24.85,45.54,233.00,27.54,38.47
107873562,24.83,45.64,231.00,27.54,38.50
107903610,24.77,45.81,228.00,27.52,38.56
107933658,24.77,45.87,228.00,27.53,38.54
107963707,24.80,45.96,227.00,27.53,38.58
107993755,24.80,46.09,225.00,27.53,38.68
108023802,24.83,46.12,225.00,27.49,38.69
108053851,24.87,46.18,223.00,27.54,38.80
108083898,24.88,46.17,222.00,27.52,38.80
108113947,24.88,46.32,223.00,27.52,38.93
108143996,24.84,46.51,222.00,27.50,38.98
108174048,24.89,46.81,218.00,27.52,39.12
108204095,24.93,46.71,215.00,27.53,39.20
108234144,24.89,46.87,214.00,27.52,39.27
108264192,24.90,47.06,214.00,27.52,39.40
108294240,24.87,47.17,212.00,27.53,39.41
108324287,24.83,47.32,212.00,27.52,39.49
108354335,24.81,47.38,211.00,27.53,39.50
108384384,24.82,47.57,209.00,27.53,39.67
108414432,24.82,47.62,208.00,27.53,39.70
108444479,24.80,47.67,206.00,27.53,39.69
108474527,24.79,47.88,205.00,27.50,39.85
108504576,24.80,47.87,205.00,27.52,39.83
108534626,24.80,47.97,206.00,27.53,39.93
108564674,24.82,48.10,209.00,27.52,39.94
108594721,24.83,48.15,209.00,27.50,40.03
108624770,24.82,48.14,210.00,27.52,40.12
108654818,24.83,48.26,209.00,27.49,40.23
108684866,24.85,48.33,208.00,27.53,40.22
